,iterationsNumber,seriousStepNumber,objectiveValue,objectiveValueBar,bestObjectiveValue,bestcertifiedObjectiveValue,mainObjective,delta,gradnorm,mu,mbundle,minEigenvalue,qpTime,oracleTime,bmTime,gramTime,concaTime,num_cuts
215,215,44,2114269.827773087,2114337.4488747977,2114337.4488747977,2114337.4488566443,2114748.5679305107,245.9129323568195,10.793307413631833,3.367315529765838,0.01,-478.74015742375883,0.38815951347351074,0.4509122371673584,0.023529052734375,0.017987728118896484,-0.04180026054382324,5256
216,216,44,2114306.155893684,2114337.4488747977,2114337.4488747977,2114337.4488566443,2114748.612730073,245.87360782874748,10.791321285541134,3.367315529765838,0.01,-442.4568363888254,0.3843810558319092,0.4535191059112549,0.023220539093017578,0.0180208683013916,-0.042754173278808594,5274
217,217,44,2114324.945669419,2114337.4488747977,2114337.4488747977,2114337.4488566443,2114748.65540935,245.865978655871,10.789190358780774,3.53568130625413,0.01,-423.70973993073494,0.3849506378173828,0.44959282875061035,0.0263824462890625,0.0181429386138916,-0.04201221466064453,5367
218,218,45,2114339.484222451,2114339.484222451,2114339.484222451,2114339.4842033028,2114748.999592178,245.58968763286248,10.78732372732919,3.53568130625413,0.01,-409.5153697268453,0.39053964614868164,0.4506714344024658,0.03847789764404297,0.018971920013427734,-0.042969465255737305,5271
219,219,46,2114354.1229195097,2114354.1229195097,2114354.1229195097,2114354.122882133,2114724.0453751194,189.33710983768106,13.494183977907964,3.358897240941423,0.01,-369.92245560994144,5.9485979080200195,0.5118327140808105,0.02782297134399414,0.015802860260009766,-0.041089534759521484,5273
220,220,46,-100826743.65226993,2114354.1229195097,2114354.1229195097,2114354.122882133,2114718.936358153,222.96007174812257,12.828047197464683,3.358897240941423,0.01,-102941462.58862808,1.3549163341522217,0.4956333637237549,0.02825450897216797,0.016745567321777344,-0.047501564025878906,5274
221,221,46,2112595.324601384,2114354.1229195097,2114354.1229195097,2114354.122882133,2114765.4939456307,220.52662501577288,12.36269989194246,3.358897240941423,0.01,-2170.1693442467235,2.516317129135132,0.5106637477874756,0.027553319931030273,0.024050474166870117,-0.07923674583435059,5275
222,222,46,2113672.130905226,2114354.1229195097,2114354.1229195097,2114354.122882133,2114786.2559773712,217.89978185854852,12.317448197303545,3.358897240941423,0.01,-1114.1250721455717,1.2817034721374512,0.4914216995239258,0.0269625186920166,0.016022205352783203,-0.04742908477783203,5276
223,223,46,2113930.8147169948,2114354.1229195097,2114354.1229195097,2114354.122882133,2114789.5169562236,217.5254752659239,12.33464135264106,3.358897240941423,0.01,-858.702239228954,1.2583048343658447,0.4912590980529785,0.026722192764282227,0.015851259231567383,-0.04638409614562988,5279
224,224,46,-3920983.9974986226,2114354.1229195097,2114354.1229195097,2114354.122882133,2114806.1748932633,194.80933926813304,14.36939446633028,3.358897240941423,0.01,-6035790.172391886,5.827254295349121,0.49144625663757324,0.02775263786315918,0.015836000442504883,-0.04628324508666992,5280
225,225,46,1686057.6850905502,2114354.1229195097,2114354.1229195097,2114354.122882133,2114806.1092055906,194.6422611931339,14.369255336572756,3.5268421029884944,0.01,-428748.4241150403,1.258211374282837,0.49112796783447266,0.02713322639465332,0.016015291213989258,-0.04726290702819824,5281
226,226,46,2114054.296025942,2114354.1229195097,2114354.1229195097,2114354.122882133,2114802.9603706207,193.13221877394244,14.380071877678597,3.5268421029884944,0.01,-748.6643446787549,1.2869195938110352,0.5024328231811523,0.027392148971557617,0.015920162200927734,-0.04731297492980957,5282
227,227,46,2114270.978253878,2114354.1229195097,2114354.1229195097,2114354.122882133,2114803.8072821414,192.99312912346795,14.39761092910524,3.5268421029884944,0.01,-532.8290282632206,1.2633907794952393,0.5286028385162354,0.02699756622314453,0.015671253204345703,-0.046498775482177734,5283
228,228,47,2114381.355708657,2114381.355708657,2114381.355708657,2114381.355687881,2114804.2167938286,192.94332714378834,14.408155626008332,3.5268421029884944,0.01,-422.86108517193423,1.2786784172058105,0.44992685317993164,0.023144960403442383,0.016074419021606445,-0.04781079292297363,5285
229,229,47,2017274.9986509366,2114381.355708657,2114381.355708657,2114381.355687881,2114821.7261146363,220.5580415870063,13.17984844634636,3.5268421029884944,0.01,-97546.72746369973,1.260951042175293,0.4519228935241699,0.023867368698120117,0.01596546173095703,-0.04113173484802246,5286
230,230,47,2101798.6445313413,2114381.355708657,2114381.355708657,2114381.355687881,2114821.86552763,220.24047920433804,13.058917502090384,3.5268421029884944,0.01,-13023.220996288486,1.2646336555480957,0.4529116153717041,0.025255441665649414,0.01587653160095215,-0.04231095314025879,5287
