,iterationsNumber,seriousStepNumber,objectiveValue,objectiveValueBar,bestObjectiveValue,bestcertifiedObjectiveValue,mainObjective,delta,gradnorm,mu,mbundle,minEigenvalue,qpTime,oracleTime,bmTime,gramTime,concaTime,num_cuts
29,29,9,826214.5350594741,826215.541432387,826215.541432387,826215.5414289521,826285.964082061,1.7899463056819513,1.344257320088354,3.5335315452233744,0.01,-71.42902258693799,1.5737714767456055,0.6494040489196777,0.055069684982299805,0.10663437843322754,-0.12977099418640137,12256
30,30,9,826214.6060852491,826215.541432387,826215.541432387,826215.5414289521,826286.183198713,1.7771308741066605,1.3442466395591905,3.5335315452233744,0.01,-71.57711346391315,1.6758506298065186,0.6951315402984619,0.037616729736328125,0.11657238006591797,-0.16460132598876953,12346
31,31,9,826214.6074883072,826215.541432387,826215.541432387,826215.5414289521,826286.1826018186,1.7770997709594667,1.3442356693816393,3.5335315452233744,0.01,-71.57511351141726,1.6043791770935059,0.6543667316436768,0.0463252067565918,0.11318421363830566,-0.12807178497314453,12632
32,32,9,826214.608966189,826215.541432387,826215.541432387,826215.5414289521,826286.1820810478,1.7770686013391241,1.344224680825649,3.5335315452233744,0.01,-71.57311485885015,1.6979396343231201,0.6715004444122314,0.0530245304107666,0.13743877410888672,-0.14787626266479492,13200
33,33,9,826214.6104763629,826215.541432387,826215.541432387,826215.5414289521,826286.1815894974,1.7770374407991767,1.3442138091133045,3.5335315452233744,0.01,-71.57111313448824,1.7481119632720947,0.6488127708435059,0.03559589385986328,0.1261734962463379,-0.1407604217529297,13231
34,34,9,826214.6120520154,826215.541432387,826215.541432387,826215.5414289521,826286.1811886468,1.7770062925992534,1.3442029104603843,3.710208122484543,0.01,-71.56913663148389,1.8037199974060059,0.6537973880767822,0.043073415756225586,0.13281488418579102,-0.15461087226867676,13428
35,35,9,826214.6745226965,826215.541432387,826215.541432387,826215.5414289521,826286.3872173562,1.7648003584472463,1.3441948384542304,3.710208122484543,0.01,-71.71269465965915,1.7577345371246338,0.65470290184021,0.0373842716217041,0.1266028881072998,-0.1386246681213379,13509
36,36,10,826215.7616380311,826215.7616380311,826215.7616380311,826215.7616346638,826286.4732384072,1.67997548985295,1.3101738140930752,3.710208122484543,0.01,-70.71160037600892,4.112732887268066,0.7006487846374512,0.042447805404663086,0.12943029403686523,-0.1492764949798584,13617
37,37,10,826212.2983718333,826215.7616380311,826215.7616380311,826215.7616346638,826282.1029751081,1.9181990686338395,1.3053058904111272,3.710208122484543,0.01,-69.80460327476415,4.262176036834717,0.6648411750793457,0.04045891761779785,0.13718080520629883,-0.16871142387390137,13716
38,38,10,826212.3017588593,826215.7616380311,826215.7616380311,826215.7616346638,826282.1043091143,1.9181563531747088,1.3052186810269433,3.710208122484543,0.01,-69.80255025501793,1.8028903007507324,0.652916431427002,0.04550623893737793,0.14591288566589355,-0.17451119422912598,14010
39,39,10,826212.3051665252,826215.7616380311,826215.7616380311,826215.7616346638,826282.1056944045,1.9181158347055316,1.305131872102231,3.710208122484543,0.01,-69.80052787926445,1.9967916011810303,0.6647858619689941,0.05005908012390137,0.14489054679870605,-0.15084505081176758,14406
40,40,10,826212.3085936778,826215.7616380311,826215.7616380311,826215.7616346638,826282.1071115717,1.9180754848057404,1.3050454931536364,3.710208122484543,0.01,-69.79851789384043,2.051439046859741,0.6697320938110352,0.046732425689697266,0.16568470001220703,-0.17628216743469238,14832
41,41,10,826212.3120211314,826215.7616380311,826215.7616380311,826215.7616346638,826282.1085381502,1.9180352577241138,1.3049595230972735,3.710208122484543,0.01,-69.7965170188399,1.9842524528503418,0.6587691307067871,0.04140472412109375,0.1450786590576172,-0.15718579292297363,15140
42,42,10,826212.3154455206,826215.7616380311,826215.7616380311,826215.7616346638,826282.1099649781,1.9179951468249783,1.3048739518412824,3.8957185286087705,0.01,-69.79451945745346,2.180704116821289,0.7370574474334717,0.040772438049316406,0.15218043327331543,-0.1561901569366455,15247
43,43,10,826212.5662082391,826215.7616380311,826215.7616380311,826215.7616346638,826282.3310155838,1.9070313246920705,1.3047960527713973,3.8957185286087705,0.01,-69.76480734481251,2.116856813430786,0.6569852828979492,0.03619074821472168,0.1636509895324707,-0.1736605167388916,15313
44,44,10,826212.569280205,826215.7616380311,826215.7616380311,826215.7616346638,826282.3321936141,1.9069941182387993,1.3047183521443468,3.8957185286087705,0.01,-69.76291340912186,2.2735698223114014,0.7598795890808105,0.05111289024353027,0.15715408325195312,-0.1628096103668213,15514
45,45,10,826212.5723670998,826215.7616380311,826215.7616380311,826215.7616346638,826282.3333879692,1.9069569514831528,1.3046409741943623,3.8957185286087705,0.01,-69.76102086930973,2.0133020877838135,0.7276010513305664,0.05070781707763672,0.17325711250305176,-0.196397066116333,15811
46,46,10,826212.5754664395,826215.7616380311,826215.7616380311,826215.7616346638,826282.3345969575,1.906919900327921,1.3045639276120247,3.8957185286087705,0.01,-69.75913051803245,2.2111761569976807,0.7328057289123535,0.04133248329162598,0.1587378978729248,-0.18749403953552246,15829
47,47,10,826212.5785416587,826215.7616380311,826215.7616380311,826215.7616346638,826282.335812385,1.9068829854950309,1.3044873293021133,4.090504455039209,0.01,-69.75727072620761,2.0745630264282227,0.7320554256439209,0.04501748085021973,0.16913151741027832,-0.21305203437805176,15978
48,48,10,826212.8122648514,826215.7616380311,826215.7616380311,826215.7616346638,826282.545039974,1.8964485871838406,1.3044184223275646,4.090504455039209,0.01,-69.73277512258007,2.1251649856567383,0.73307204246521,0.04595375061035156,0.1693134307861328,-0.18295836448669434,16061
49,49,10,826212.8148407779,826215.7616380311,826215.7616380311,826215.7616346638,826282.5460252101,1.89641438331455,1.3043498422106983,4.090504455039209,0.01,-69.73118443222421,2.150430917739868,0.7288854122161865,0.05215787887573242,0.1733236312866211,-0.19652152061462402,16377
50,50,10,826212.8174197937,826215.7616380311,826215.7616380311,826215.7616346638,826282.5470242117,1.8963802006328478,1.304281500021902,4.090504455039209,0.01,-69.72960441804821,2.3226096630096436,0.7309145927429199,0.06001615524291992,0.17467069625854492,-0.19628214836120605,16757
51,51,10,826212.8200151415,826215.7616380311,826215.7616380311,826215.7616346638,826282.5480394887,1.8963461054954678,1.3042134055611325,4.090504455039209,0.01,-69.72802434724,2.2921857833862305,0.7349674701690674,0.04215240478515625,0.18997907638549805,-0.21059918403625488,16865
52,52,10,826212.8226008624,826215.7616380311,826215.7616380311,826215.7616346638,826282.5490415553,1.8963120623957366,1.304145540760707,4.295029677791169,0.01,-69.7264406928801,2.379181146621704,0.7336339950561523,0.0463557243347168,0.18118977546691895,-0.20194220542907715,16955
53,53,10,826213.0424070715,826215.7616380311,826215.7616380311,826215.7616346638,826282.747219856,1.8863803499843925,1.3040839392059753,4.295029677791169,0.01,-69.7048127846173,2.2980916500091553,0.7284700870513916,0.04324746131896973,0.19409561157226562,-0.21303319931030273,17040
54,54,10,826213.0446871347,826215.7616380311,826215.7616380311,826215.7616346638,826282.7480545242,1.8863483419409022,1.3040223911377653,4.295029677791169,0.01,-69.70336738954609,2.412862777709961,0.7369945049285889,0.055179595947265625,0.18610835075378418,-0.20941734313964844,17325
55,55,10,826213.0469776172,826215.7616380311,826215.7616380311,826215.7616346638,826282.7489087746,1.886316344491206,1.3039610355188291,4.295029677791169,0.01,-69.70193115738421,2.542851448059082,0.7373514175415039,0.05710315704345703,0.1924152374267578,-0.22322368621826172,17745
56,56,10,826213.0492579823,826215.7616380311,826215.7616380311,826215.7616346638,826282.749764743,1.8862844204995781,1.3038998783505213,4.295029677791169,0.01,-69.70050676075672,2.602546215057373,0.6792821884155273,0.04738187789916992,0.2077319622039795,-0.2125566005706787,17893
57,57,10,826213.0515436109,826215.7616380311,826215.7616380311,826215.7616346638,826282.7506291372,1.8862525267759338,1.3038389076956411,4.509781161680728,0.01,-69.69908552625466,2.6700522899627686,0.737135648727417,0.04991459846496582,0.2039351463317871,-0.23231244087219238,17984
58,58,10,826213.256217483,826215.7616380311,826215.7616380311,826215.7616346638,826282.9383422435,1.8767984959995374,1.3037837548623201,4.509781161680728,0.01,-69.68212476058723,2.6183245182037354,0.7297928333282471,0.04344344139099121,0.21832060813903809,-0.25460267066955566,18063
59,59,10,826213.2582858204,826215.7616380311,826215.7616380311,826215.7616346638,826282.9390543042,1.8767683231271803,1.3037286804662174,4.509781161680728,0.01,-69.68076848372937,2.7307868003845215,0.7482492923736572,0.05230522155761719,0.2100229263305664,-0.21825408935546875,18339
60,60,10,826213.2603623392,826215.7616380311,826215.7616380311,826215.7616346638,826282.9397830315,1.87673815630842,1.3036737536523535,4.509781161680728,0.01,-69.67942069222633,2.876406192779541,0.7261984348297119,0.0620732307434082,0.2110908031463623,-0.23438644409179688,18770
61,61,10,826213.2624471891,826215.7616380311,826215.7616380311,826215.7616346638,826282.9405240554,1.876708050374873,1.3036189868918928,4.509781161680728,0.01,-69.6780768662655,2.8968701362609863,0.7422595024108887,0.0437774658203125,0.24942302703857422,-0.28522610664367676,18911
62,62,10,826213.2645308188,826215.7616380311,826215.7616380311,826215.7616346638,826282.9412727589,1.876677990425378,1.3035643740706053,4.7352702197647645,0.01,-69.67674194007829,2.728722333908081,0.7295904159545898,0.0437774658203125,0.22962188720703125,-0.2254185676574707,18911
